제품명,카테고리,내용,별점,가격
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"중복투자하기 싫어서 비비엔다 아이싱으로 주문했어요! 땀띠 나기시작해서 깔아줬는데 너무 만족하구요~~ 무엇보다 먼지날림,보풀 안생겨서 맘에들어요!!!! 아! 아기 얼굴에 자국도 안남구요^^ 냉감이 계속되는건 아니지만 이정도면 만족해요. 재구매의사 있어요~~~",4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,날씨가 더워지면서 풍기인견을 샀는데 하나도 시원하지가 않아서ㅠㅠ 가격대는 있지만 좋다는 평이 많아 사게되었어요 꺼내서 만져봤는데 시원한 느낌이 들면서 부드러운게 너무 좋네요! 함께 보내주신 사은품도 너무 맘에 들어요ㅎㅎ마침 이불도 하나 필요했는데 받게 되어 기쁘네요ㅎ 잘 쓰겠습니다!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,한달만에 라이브떠서 다행히 또샀어요!! 두개로 번갈아가면서 사용하니 너무 좋아요 진짜 너어어어무 대만족!!! 사이즈 큰거 살껄 너무 후회해요 ㅠㅠ 진짜 이불이 이렇게 시원할수 있ㄴㅏ 최고에요!! 주위 지인들한테 전화해서 빨리사라고 했어요! ㅋㅋ고맙다고 전화왔ㄴㅔ요~~ 할인또또 해주세요!!!!❤️,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,두돌아기가 요근래에 계속 새벽5시반쯤 깨더라구요 ㅠㅜㅠ암막커튼을 해놨는데 100프로 암막이 아니라 효과가 덜해서 2주가까이 이른 기상하다 더워서 그런거같아 라방기다렸다가 아이싱 쿨매트를 주문했어요ㅎㅎ 창문에 암막시트도 추가로 붙였더니 기상시간이 늘어나더니 쿨매트 배송받고 재웠는데 재우다 제가옆에 누워있는데 넘시원해서 저도 잠들었어요 ㅎㅎ 쿨매트 덕분인지 에어컨 안틀고 잤는데도 애기가 8시까지 자네요~~ 진짜 왜 이제샀나싶어요 ㅎㅎ 쿨매트+암막은 육아의 질을 높여줘요 감사합니다^^,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,줗습니다 강력추천 ㅎㅎ,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,친절하고 꼼꼼하고 물건 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,친절하고 꼼꼼하고 물건 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,친절하고 꼼꼼하고 물건 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,드디어 받았습니다!! 오래 걸렸네요! 오자마자 뜯어서 만져봤을때는 굉장히 실망했습니다. 다른 브랜드의 쿨패드가 있어서 별 다름을 못느끼겠더라구요. 어차피 산거 그냥 쓰자라는 마음에 세탁 했습니다. 쿨소재답게 금방 말랐구요. 마른 뒤 바닥에 깔아 누워보니 시원하네요ㅎㅎ 몸을 왓다갓다해야지 쿨링감이 느껴지긴 하지만요 :) 다른 분들 말씀처럼 상품대비 가격대가 좀 있는것 같아요~!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,드디어 받았습니다!! 오래 걸렸네요! 오자마자 뜯어서 만져봤을때는 굉장히 실망했습니다. 다른 브랜드의 쿨패드가 있어서 별 다름을 못느끼겠더라구요. 어차피 산거 그냥 쓰자라는 마음에 세탁 했습니다. 쿨소재답게 금방 말랐구요. 마른 뒤 바닥에 깔아 누워보니 시원하네요ㅎㅎ 몸을 왓다갓다해야지 쿨링감이 느껴지긴 하지만요 :) 다른 분들 말씀처럼 상품대비 가격대가 좀 있는것 같아요~!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,아이가 깔자말자 뒹굴뒹굴 좋아하네요^ ^ 에어콘 틀고 누으니 찹찹하니 시원하게 잘 잘수 있을꺼 같아요~,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,아기침대 큰 것으로 바꾸면서 샀어요. 크기 딱맞고 생각보다 시원해요!처음에 광고인줄 알았는데 정말 시원하네요. 다른 무늬도 나오면 좋겠어요,4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,굿굿 아주 편안하게 쓰네요,4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"7월 3일 주문하고 오늘 받았습니다. 발송예정일은 13일로 전달받았는데, 이틀늦었네요. 받고보니 패드 바닥 고정밴드가 한쪽이 없는 불량입니다........... 반품하자니 또 몇일을 기다려야할지 스트레스라 그냥 사용합니다.  베이지색상은 살짝촌스러워요. 그래도 촉감이 시원해보이긴 하네요.",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"왠만해선 포토상품평 안남겨요 ㅎㅎ 근데 이거 정말 시원해요.. 대박이예요 !!!! 몸이 열이 많은편인데 이거 밑에깔고 에어컨 틀고 자다가 추워서 끄고잤어요 뭐랄까... 시원한데 뽀송뽀송한 재질이랄까? 받아보시면 알거예요 그리고 얇고 흐물거릴까 걱정했는데 , 놉  ( •˓◞•̀ )☝︎  이거 베란다에 널다가 미끄럼방지때문에 안널려서 짜증날정도로 짱짱합니다 ㅋㅋㅋ 진짜 만족해요.. 물론 한자리에 오래 누워있으면 미지근해지기는 하지만 일반 매트보다 훨씬 시원해요 ㅋㅋㅋ 크기는 ss 침대에 비교해본거예요 참고 하세용 ㅋㅋ 또 사러 올겁니다 그럼 20000 총총 🐾",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"아기보다.. 저희 부부를 위해 구매했어요. 저희도 사람이니까요?ㅋㅋ 풍기인견패드가 있었지만 '아이싱'이라는 비비언니의 말에 혹해서 기다리다가 질렀습니다. 방에 에어컨이 없어서 너무 더웠거든요ㅠㅠ  매트리스나 토퍼 위에 깔면 쿨패드로도 충분하다고 하셔서 패드로 구매했는데, 백번 잘한 선택이었어요. 쿨패드만으로도 일반 솜과는 조금 다른 푹신함이 있고요. 아이싱 네이밍답게 정말 시원합니다. 듀라론 신기하네요!! 아기는 이미 에어매쉬 깔아줬고.. 어차피 구르면서 저희 자리로 오니까 죄책감은 넣어뒀습니다^^  같은 자리에 오래 누워있으면 쿨패드라도 제 체온으로 물드는건 당연하지요. 뒤척일 때의 시원함으로 전 백퍼 ~! 인견소재와는 또 다른느낌이에요. 잘 사용하겠습니다~~",3,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,우선 몸에 열이 많은아이라 쿨매트를 엄청 찾아봤어요~~ 그러다가 범퍼침대도 잘사용하고 있는 비비엔다에서 2년정도 고민하시고 검증하셨다는 아이싱쿨매트가 출시한단 소문을 듣고 바로 구매해야겠다싶었죠 라이브방송 보면서 빠르게 구매했습니다! 배송은 생각보다 빨리받았고 택배오자마자 진짜 차갑나하고 만져보는데 와.. 진짜왜 아이싱쿨매트라고 하는지 알겠더라구요  너무 너무 시원했어요 이것은 얼음큐브가 있나싶을정도로... 바로 세탁하고 사용했는데 아기가 시원한지 오랜만에 늦잠까지 푹 잤네요~!!! 와우!!! 올 여름 최강더위라고 합니다 고민은 배송만 늦추니 어서어서 주문하세요~!! 저는 한개더사서 저도 깔고자려구요 ㅋㅋㅋ,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,시원해서 잘쓰고있어요 아주추천해요!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,아이가 태열기가 심해서 주문했어요. 매트리스 위에 깔 용도로 쿨패드로 주문했는데 시원하니 인견보다 확실히 더 시원하네요. 만족합니다.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,좋아요 좋아요 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"품질, 마감 너무 좋어요",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,쿨매트 반신반의하면서 샀눈데 좋아요. 다른 아기브랜드 인견매트도 사용중인데요 아이싱매트가 훨씬 조으네요~ 살닿으면 바로 차가움이 느껴지고 재질도 부드러워요!! 열많은 남편도 조아라 합니다 ㅋㅋ 라방에 선착순으로 받은 시어커스 블랭킷도 시원하고 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,배송받기까지 시일이 좀 걸렸지만 만족합니다. 첫 촉감이 우와~ 진짜 시원하다 했는데 이게 어느정도 에어컨을 쐬줘야 효과가 배가 되는거 같아요~ 그래도 다른 패드에 비해 아주 만족합니다.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,처음에는 생각보다 안 시원한 느낌이였는데 확실히 쓰다가 없는데 누우면 확 느껴 지더라구요! 확실히 오래 한부분에 누워있으면 차가운느낌이 사라지기는 하는데 그 부분이 땀이 차거나 하지는 않구요~ 옆으로 살짝 누우면 바로 또 시원한 느낌들어요~ 무엇보다 세탁 너무 편하구요^^ 에어컨틀구 여기 누워서 자면 솜이불 덮어야 되요 ㅋ 아직 겨울이불을 못 넣었어요^^ 다만 ㅠ 사은품으로 주신 이불이.. 분명 어울리는 느낌의 이불 주신다고 하셨는데 처치 곤란이 되어버렸어요 ㅠㅠ  문의 드렸더니 주문이 많아져서 그렇다고 하시던데 그럼 처음부터 그런 안내를 안해 주셨음 좋았을텐데….지금 그 사은품이불은 포장그대로 뜯지도 않고 보관중이예요…..,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,손을 대면 정말로 시원한 느낌이 나고 생각했던 것보다 더 부드럽고 얇아요 아기가 잘 때 더운것 같아 급하게 주문했는데 잘 산 것 같아요,4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,"원래 포토후기같은거 안쓰는데 너무 좋아서 씁니다!!! 기존에 쓰던 쿨매트는 3D 매쉬라 약간 두꺼워서 보관할때도 잘 접히지않아 애먹고 밟을때도 바스락 소리가 나서 애가 자다가 깰때도 있었는데 이건 보관할때 좋겠어요!  게다가 미끄럼방지도 어찌나 잘되어있는지 체격좋은 성인 남성이 매트 위에서 아무리 걸어다녀도 하나도 안밀리네요.  그리고 배송 받자마자 손으로 만져보니 시원함이 확 느껴졌고 세탁 후 아기 범퍼침대에 깔아서 밟아보고 만져보니 시원합니다! 신랑도 만져보더니 ""오우 좋다! 시원하다"" 라며 감탄사를 연발하네요 ㅎㅎㅎ  아기가 잘때 더울까봐 어떤걸 사야할지 찾아보는데 브랜드도 많고, 종류도 너무 많아서  샀는데 사길 잘했네요!  살림왕 친정엄마도 탐내할 정도니 말다했죠 ㅋ",4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,배송오자마자 시원한가 확인했는데 정말 시원했어요! 무게도 가벼워서 이게 쿨매트인가?싶었는데 세탁도 편하고 보관도 편하더라구요! 얇은이불처럼 잘 접히고 진짜 얼굴이나 몸에 매트자국도 안남고 보들보들해서 너무 좋더라구용! 퀸사이즈가 나오면 바로 사서 저희부부도 써볼까해요! 듀라론재질이라서 너무 보들하고 시원하고 너무너무 만족해요!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,오늘 도착해서 지금 세탁하고 있어요. 아직 사용 전이라 어떻다고 말하기는 힘들것같고 엄마들의 입소문이 좋아 구매하였습니다. 기대만큼 만족되길 ❤️ 배송이 쫌 느린게 아쉬웠어요 ㅠㅠ,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,시원하구 좋아요 근데쫌배송이늦어 힘들어요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,아이가 자면서 땀을 많이 흘리고 더워하던중 올라온 글 보고 기다렸다가 구매했어요! 500명 안에 들어서 이불도 받았는데 색도 맞고 너무 이뻐서 맘에 들어요~ 쿨매트 사용하고있었는데 시원은하지만 세탁도 안되고 관리가 힘들어 곰팡이 나서 버렸거든요 무겁기도하고... 근데 이건 세탁도 되고 가볍고 촉감도 좋다하니 안살 이유가없었어요 단지 아이싱이라는게 생소해서 쿨매트처럼 시원할까 그게 걱정이었는데 괜한 걱정이었네요 배송온날 집에 친정엄마가 계셨는데 어디서 이런걸 샀냐고 하시네요 ㅋㅋ 저 집에 오는사람마다 이거 만져보게해요 ㅋㅋㅋ ~ 퀸사이즈 하나만 샀는데 대체 왜 하나만 샀을까요? 사은품 이불도 줬었는데!!!!! 신랑도 이거 좋은거같다고 하나 더 사자고 하네요 ㅋㅋ 스케쥴 확인해보니 23일에 아이싱 쿨라인 앵콜이 ㅠㅠ 언능 23일이 오면 좋겠어요! 저도 그렇지만 지금 주변에 대기하고 있는사람 많다구요~,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",만족도,일부러 사은품을 못받았지만 빨리 주문하고 빨리 받아 더운 잘 보내려고 구매했는데 아쉽게도 배송이 한달이나 걸어서 받았네요..ㅠ.ㅠ 아직 사용하진 않았지만 배송빼고 박음질 상태 등은 괜찮은듯 합니다. 빨리 사용해서 시원한 여름 보냈으면 좋겠네요.,5,"95,000"
